Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2010021868538,1-Feb-10,1/21/10 5:30,JFK,John F. Kennedy International,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2010021868544,1-Feb-10,1/18/10 15:00,DFW,Dallas-Fort Worth International Airport ,Northwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010021968553,1-Feb-10,1/3/10 0:00,RSW,Southwest Florida International,USAir  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010021968558,1-Feb-10,1/13/10 20:30,F,Foreign airport,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2010021968569,1-Feb-10,1/22/10 17:00,CHO,Charlottesville / Albemarle,USAir  ,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,Deny
2010021968571,1-Feb-10,1/18/10 16:40,MIA,Miami International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$230.51 ,Settle
2010022068594,1-Feb-10,1/1/10 9:00,SWF,Stewart  Field ,USAir  ,Passenger Property Loss,Checkpoint,Medical/Science,$0.00 ,Deny
2010022068595,1-Feb-10,1/21/10 13:20,MDW,Midway International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010022268624,1-Feb-10,1/14/10 7:00,MIA,Miami International Airport,-,Passenger Property Loss,Checkpoint,Food & Drink,$0.00 ,Deny
2010022268630,1-Feb-10,2/22/10 7:00,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$145.00 ,Approve in Full
2010030469047,1-Feb-10,1/5/10 19:45,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2010021868520,2-Feb-10,1/17/10 10:00,MDW,Midway International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses; Clothing,$44.00 ,Approve in Full
2010012667856,2-Feb-10,1/17/10 0:00,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2010021268363,2-Feb-10,1/6/10 17:00,EWR,Newark International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,$200.00 ,Approve in Full
2010021668428,2-Feb-10,1/4/10 10:00,IND,Indianapolis International,Southwest Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$89.98 ,Approve in Full
2010021668430,2-Feb-10,1/10/10 16:20,SJU,Luis Munoz Marin International,American Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2010021768438,2-Feb-10,1/3/10 9:30,JFK,John F. Kennedy International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010021768442,2-Feb-10,1/26/10 7:00,SEA,Seattle-Tacoma International,UAL  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Clothing; Cosmetics & Grooming; Toys & Games",$0.00 ,Deny
2010021768444,2-Feb-10,1/29/10 11:25,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010021768446,2-Feb-10,1/24/10 14:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010021768447,2-Feb-10,1/20/10 0:00,CLT,Charlotte/Douglas International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010021768449,2-Feb-10,1/22/10 17:00,SEA,Seattle-Tacoma International,British Airways  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010021768450,2-Feb-10,1/29/10 12:25,MCO,Orlando International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010021768455,2-Feb-10,1/31/10 17:30,MSY,New Orleans International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010021768460,2-Feb-10,1/31/10 10:30,AMA,Rick Husband Amarillo International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010021768469,2-Feb-10,1/29/10 5:00,LAS,McCarran International,Allegiant Air,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Personal Electronics,$0.00 ,Deny
2010021768472,2-Feb-10,1/29/10 6:30,HNL,Honolulu International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010021768473,2-Feb-10,1/25/10 6:30,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$461.10 ,Settle
2010021768475,2-Feb-10,1/25/10 8:00,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$20.00 ,Approve in Full
2010021868477,2-Feb-10,1/13/10 0:00,MDW,Midway International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010021868482,2-Feb-10,1/25/10 15:42,DEN,Denver International Airport ,American Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$120.00 ,Approve in Full
2010021868493,2-Feb-10,1/17/10 0:00,HNL,Honolulu International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010021868497,2-Feb-10,1/2/10 5:30,SEA,Seattle-Tacoma International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$80.07 ,Approve in Full
2010021868503,2-Feb-10,1/8/10 0:50,PHX,Phoenix Sky Harbor International,Delta Air Lines  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2010021868534,2-Feb-10,1/17/10 12:30,DSM,Des Moines International,Northwest Airlines  ,Passenger Property Loss,Checked Baggage,-,$0.00 ,Deny
2010021868535,2-Feb-10,1/17/10 0:00,JFK,John F. Kennedy International,Cayman Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010022668755,2-Feb-10,1/4/10 15:00,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2010012567846,3-Feb-10,1/7/10 12:00,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses,$53.00 ,Approve in Full
2010021668404,3-Feb-10,1/27/10 20:30,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010021668405,3-Feb-10,1/16/10 14:00,MCO,Orlando International Airport,Northwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2010021668406,3-Feb-10,1/28/10 14:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010021668409,3-Feb-10,1/15/10 7:00,AMA,Rick Husband Amarillo International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Medical/Science,$412.50 ,Settle
2010021668410,3-Feb-10,1/27/10 14:30,MCO,Orlando International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories; Personal Electronics,$0.00 ,Deny
2010021668412,3-Feb-10,1/30/10 13:15,RNO,Reno/Tahoe International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$39.99 ,Approve in Full
2010021668416,3-Feb-10,1/26/10 15:00,RSW,Southwest Florida International,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010021668423,3-Feb-10,1/4/10 13:00,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010021668429,3-Feb-10,1/4/10 0:00,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010021668431,3-Feb-10,1/27/10 7:50,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science; Personal Accessories; Personal Electronics,$0.00 ,Deny
2010021668432,3-Feb-10,1/16/10 13:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$75.00 ,Approve in Full
2010021668433,3-Feb-10,1/27/10 13:30,TPA,Tampa International,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010021668434,3-Feb-10,1/26/10 13:00,PDX,Portland International,Xtra Airways,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010021668435,3-Feb-10,1/20/10 7:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Household Items,$0.00 ,Deny
2010021668436,3-Feb-10,1/29/10 9:30,JFK,John F. Kennedy International,Virgin America,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010021768439,3-Feb-10,1/8/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2010021768445,3-Feb-10,1/21/10 0:00,LAS,McCarran International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Clothing,$0.00 ,Deny
2010021768448,3-Feb-10,1/28/10 13:00,RNO,Reno/Tahoe International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010021868521,3-Feb-10,1/17/10 0:00,MIA,Miami International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches; Other,$215.35 ,Approve in Full
2010021868524,3-Feb-10,1/17/10 0:00,MDW,Midway International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Audio/Video; Toys & Games,$0.00 ,Deny
2010021968578,3-Feb-10,1/14/10 5:00,DEN,Denver International Airport ,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories; Travel Accessories,$0.00 ,Deny
2010022068608,3-Feb-10,1/6/10 5:30,LWS,Lewiston Nez-Perce County Regional,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming; Medical/Science,$0.00 ,Deny
2010022268640,3-Feb-10,1/23/10 19:00,-,-,-,Passenger Property Loss,Checked Baggage,Other,-,-
2010022368661,3-Feb-10,1/29/10 19:00,OGG,"Kahului-Maui, HI",Air Canada,Passenger Property Loss,Checked Baggage,-,$0.00 ,Deny
2010020468312,4-Feb-10,2/4/10 0:00,-,-,-,-,-,-,-,-
2010021368379,4-Feb-10,1/2/10 0:00,-,-,USAir  ,-,-,-,-,-
2010021768465,4-Feb-10,1/3/10 0:00,GRR,Gerald R. Ford International Airport,Northwest Airlines  ,Property Damage,Checked Baggage,Food & Drink,$0.00 ,Deny
2010021768471,4-Feb-10,1/15/10 18:30,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Property Damage,Checkpoint,Travel Accessories,$89.99 ,Approve in Full
2010021868479,4-Feb-10,1/24/10 8:30,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checkpoint,Clothing; Personal Accessories,$0.00 ,Deny
2010021868483,4-Feb-10,1/4/10 15:30,BUF,Buffalo Niagara International,Southwest Airlines  ,Property Damage,Checked Baggage,Household Items,$150.00 ,Approve in Full
2010021868485,4-Feb-10,1/30/10 18:00,ELP,El Paso International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,$500.00 ,Settle
2010021868489,4-Feb-10,1/11/10 14:30,IAD,Washington Dulles International,KLM Royal Dutch Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$60.65 ,Approve in Full
2010021868491,4-Feb-10,1/28/10 14:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010021868492,4-Feb-10,1/23/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,$0.00 ,Deny
2010021868495,4-Feb-10,1/11/10 7:00,DCA,Ronald Reagan Washington National Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010021868499,4-Feb-10,1/13/10 14:40,CLE,Cleveland Hopkins International,Continental Airlines  ,Property Damage,Checkpoint,Household Items,$0.00 ,Deny
2010021868507,4-Feb-10,1/21/10 13:00,LAS,McCarran International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2010021868508,4-Feb-10,1/28/10 0:00,MTJ,Montrose Regional Airport,UAL  ,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches,$249.99 ,Settle
2010021868509,4-Feb-10,1/23/10 10:40,PIT,Pittsburgh International Airport,AirTran Airlines,Passenger Property Loss,Checkpoint,Clothing,$0.00 ,Deny
2010021868510,4-Feb-10,1/24/10 18:00,F,Foreign airport,Mexicana  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010021868515,4-Feb-10,1/28/10 11:45,ABQ,Albuquerque International Sunport Airport,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$247.00 ,Settle
2010021868540,4-Feb-10,1/6/10 10:30,DCA,Ronald Reagan Washington National Airport,Continental Airlines  ,Passenger Property Loss,Checkpoint,Clothing,$0.00 ,Deny
2010021868542,4-Feb-10,1/4/10 8:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2010022068610,4-Feb-10,1/2/10 0:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Food & Drink; Jewelry & Watches,$0.00 ,Deny
2010022068612,4-Feb-10,1/11/10 0:00,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,Deny
2010022068613,4-Feb-10,1/10/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010022268637,4-Feb-10,1/11/10 0:00,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,-,-
2010022368663,4-Feb-10,1/23/10 17:00,MCO,Orlando International Airport,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,$0.00 ,Deny
2010020468335,5-Feb-10,1/2/10 18:45,BDL,Bradley International Airport,Northwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Clothing; Jewelry & Watches; Sporting Equipment & Supplies,$0.00 ,Deny
2010021768461,5-Feb-10,1/29/10 18:00,OMA,Eppley Airfield,Frontier Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010021768468,5-Feb-10,1/15/10 12:00,BNA,Nashville International,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$10.00 ,Approve in Full
2010021768474,5-Feb-10,1/14/10 0:00,GRR,Gerald R. Ford International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010021868519,5-Feb-10,1/9/10 21:00,EWR,Newark International Airport,EL AL Israeli Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010021868522,5-Feb-10,2/3/10 13:40,MSP,Minneapolis/ St.Paul International Airport,UAL  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$50.00 ,Approve in Full
2010021868526,5-Feb-10,2/20/10 7:10,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Jewelry & Watches,$0.00 ,Deny
2010021868529,5-Feb-10,1/28/10 11:55,ZZX,Non TSA Airport (motor vehicle),-,Motor Vehicle,Motor Vehicle,-,"$4,018.00 ",Approve in Full
2010021868539,5-Feb-10,1/19/10 0:00,MCO,Orlando International Airport,Northwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010021868543,5-Feb-10,1/23/10 17:35,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010022068603,5-Feb-10,1/8/10 11:00,ELP,El Paso International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Other,-,-
2010022068611,5-Feb-10,1/20/10 6:45,SLC,Salt Lake City International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$171.00 ,Settle
2010022268632,5-Feb-10,1/16/10 0:00,JFK,John F. Kennedy International,Mexicana  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2010022268636,5-Feb-10,1/23/10 0:00,MIA,Miami International Airport,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010022268643,5-Feb-10,1/4/10 0:00,LAS,McCarran International,British Airways  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010022368650,5-Feb-10,1/21/10 21:30,SEA,Seattle-Tacoma International,Continental Airlines  ,Property Damage,Checkpoint,Other,$259.00 ,Approve in Full
2010022368656,5-Feb-10,1/11/10 7:26,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2010022368660,5-Feb-10,1/18/10 0:00,SMF,Sacramento International Airport,USAir  ,Property Damage,Checked Baggage,Audio/Video,$0.00 ,Deny
2010022368665,5-Feb-10,1/10/10 9:07,PHX,Phoenix Sky Harbor International,USAir  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2010022368669,5-Feb-10,1/24/10 0:00,-,-,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2010022368672,5-Feb-10,1/10/10 14:50,CLT,Charlotte/Douglas International Airport,-,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2011030280810,7-Feb-10,1/1/11 0:00,LAX,Los Angeles International Airport ,Virgin America,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2010030469061,8-Feb-10,2/12/10 18:35,IAD,Washington Dulles International,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2011010879336,9-Feb-10,12/2/10 8:30,PHX,Phoenix Sky Harbor International,-,Passenger Property Loss,Checkpoint,Medical/Science,$0.00 ,Deny
2010022068593,12-Feb-10,1/18/10 0:00,EWR,Newark International Airport,Continental Airlines  ,Passenger Property Loss,Checkpoint,"Books, Magazines & Other",-,-
2010012968069,12-Feb-10,1/20/10 22:30,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010020568355,12-Feb-10,1/10/10 19:00,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,$0.00 ,Deny
2010021968550,12-Feb-10,2/7/10 13:00,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2010021968552,12-Feb-10,1/27/10 22:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010021968554,12-Feb-10,1/15/10 18:35,OKC,Will Rogers World,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Currency,$0.00 ,Deny
2010021968557,12-Feb-10,1/21/10 5:00,EWR,Newark International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Other,$0.00 ,Deny
2010021968559,12-Feb-10,1/24/10 19:00,HNL,Honolulu International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Travel Accessories,$28.60 ,Approve in Full
2010021968561,12-Feb-10,1/25/10 10:15,AMA,Rick Husband Amarillo International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$45.13 ,Settle
2010021968565,12-Feb-10,2/3/10 10:10,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010021968568,12-Feb-10,2/5/10 0:00,MSY,New Orleans International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Personal Electronics,$0.00 ,Deny
2010021968570,12-Feb-10,2/7/10 9:30,LGA,LaGuardia ,American Airlines  ,Passenger Property Loss,Checked Baggage,Currency; Jewelry & Watches,$0.00 ,Deny
